K2-13 b,Confirmed,,0.169000,,0.2114,2015,Published in a refereed paper,Primary Transit,EPIC 201629650 b,,K2-13,290,0.8,0.78,Отсутствует значение углового расстояния
Kepler-20 b,Confirmed,0.0305,0.166700,0.000156,0.0463,2011,Published in a refereed paper,Primary Transit,,,Kepler-20,290,0.912,0.944,968.01
Kepler-20 c,Confirmed,0.04012,0.271800,0.000321,0.0949,2011,Published in a refereed paper,Primary Transit,,,Kepler-20,290,0.912,0.944,964.24
Kepler-20 d,Confirmed,0.03168,0.244800,0.001191,0.3506,2011,Published in a refereed paper,Primary Transit,,,Kepler-20,290,0.912,0.944,960.12
Kepler-20 e,Confirmed,0.0097,0.077200,0.000175,0.0639,2011,Published in a refereed paper,Primary Transit,,,Kepler-20,290,0.912,0.944,1190.94
Kepler-20 f,Confirmed,0.045,0.089480,0.000379,0.1396,2011,Published in a refereed paper,Primary Transit,,,Kepler-20,290,0.912,0.944,1201.36
Kepler-20 g,Confirmed,,,,0.2055,2016,Published in a refereed paper,Default,,,Kepler-20,290,0.912,0.944,Отсутствует значение углового расстояния
Kepler-482 b,Confirmed,,0.211000,,,2016,Announced on a website,Primary Transit,,,Kepler-482,290,0.75,0.72,Отсутствуют оба значения
HD 220074 b,Confirmed,,,,1.6,2012,Published in a refereed paper,Radial Velocity,,,HD 220074,290.2,1.2,49.67,Отсутствует значение углового расстояния
K2-19 b,Confirmed,0.1019,0.620000,,0.077,2015,Published in a refereed paper,Primary Transit,,,K2-19,291,0.93,0.86,Отсутствует значение углового расстояния
K2-19 c,Confirmed,0.034,0.366000,,0.1032,2015,Published in a refereed paper,Primary Transit,,,K2-19,291,0.93,0.86,Отсутствует значение углового расстояния
K2-19 d,Confirmed,0.031,0.098000,,,2015,Published in a refereed paper,Primary Transit,EPIC 201505350 d,,K2-19,291,0.93,0.86,Отсутствуют оба значения
Kepler-1027 b,Confirmed,,0.079000,,,2016,Announced on a website,Primary Transit,,,Kepler-1027,291,0.91,0.82,Отсутствуют оба значения
XO-4 b,Confirmed,1.616,1.317000,0.000189,0.05485,2008,Published in a refereed paper,Primary Transit,,,XO-4,293,1.32,1.55,946.54
K2-12 b,Confirmed,,0.208000,,0.0802,2015,Published in a refereed paper,Primary Transit,EPIC 201613023 b,,K2-12,294,1.01,1.01,Отсутствует значение углового расстояния
HD 158996 b,Confirmed,,,,2.1,2018,Published in a refereed paper,Radial Velocity,,,HD 158996,294.1,1.8,50.3,Отсутствует значение углового расстояния
K2-231 b,Confirmed,0.0227,0.223000,,,2018,Published in a refereed paper,Primary Transit,,,K2-231,295,1.01,0.95,Отсутствуют оба значения
HAT-P-46 b,Confirmed,0.493,1.284000,,0.0577,2013,Published in a refereed paper,Primary Transit,,,HAT-P-46,296,1.284,1.396,Отсутствует значение углового расстояния
HAT-P-46 c,Confirmed,2,,,0.387,2013,Published in a refereed paper,Primary Transit,,,HAT-P-46,296,1.284,1.396,Отсутствует значение углового расстояния
Kepler-1185 b,Confirmed,,0.119000,,,2016,Announced on a website,Primary Transit,,,Kepler-1185,296,0.96,0.87,Отсутствуют оба значения
Kepler-858 b,Confirmed,,0.434000,,,2016,Announced on a website,Primary Transit,,,Kepler-858,296,0.96,0.91,Отсутствуют оба значения
HAT-P-25 b,Confirmed,0.567,1.190000,0.000157,0.0466,2010,Published in a refereed paper,Primary Transit,,,HAT-P-25,297,1.01,0.959,968.08
Kepler-973 b,Confirmed,,0.175000,,,2016,Announced on a website,Primary Transit,,,Kepler-973,297,0.86,0.78,Отсутствуют оба значения
WASP-5 b,Confirmed,1.637,1.171000,9.20E-05,0.02729,2007,Announced on a professional conference,Primary Transit,,,WASP-5,297,1,1.084,967.48
Kepler-960 b,Confirmed,,0.204000,,,2016,Announced on a website,Primary Transit,,,Kepler-960,298,0.77,0.72,Отсутствуют оба значения
Kepler-993 b,Confirmed,,0.265000,,,2016,Announced on a website,Primary Transit,,,Kepler-993,298,0.57,0.54,Отсутствуют оба значения
Kepler-1008 b,Confirmed,,0.114000,,,2016,Announced on a website,Primary Transit,,,Kepler-1008,299,0.81,0.78,Отсутствуют оба значения
CoRoT-2 b,Confirmed,3.31,1.465000,9.40E-05,0.0281,2007,Published in a refereed paper,Primary Transit,,,CoRoT-2,300,0.97,0.902,975
EPIC 219388192 b,Confirmed,36,0.846000,,0.0593,2016,Published in a refereed paper,Primary Transit,CWW 89A b,,EPIC 219388192,300,0.99,1.01,Отсутствует значение углового расстояния
HD 95127 b,Confirmed,,,,1.28,2015,Published in a refereed paper,Radial Velocity,,,HD 95127,300,1.2,20,Отсутствует значение углового расстояния
Kepler-1088 b,Confirmed,,0.127000,,,2016,Announced on a website,Primary Transit,,,Kepler-1088,300,1.08,1.08,Отсутствуют оба значения
WASP-135 b,Confirmed,1.9,1.300000,,0.0243,2015,Published in a refereed paper,Primary Transit,,,WASP-135,300,0.98,0.96,Отсутствует значение углового расстояния
WASP-22 b,Confirmed,0.617,1.199000,0.000157,0.04698,2010,Published in a refereed paper,Primary Transit,,,WASP-22,300,1.1,1.13,975.98
WASP-4 b,Confirmed,1.1974,1.384600,7.70E-05,0.02312,2007,Announced on a website,Primary Transit,,,WASP-4,300,0.93,1.15,979.32
WASP-58 b,Confirmed,0.89,1.370000,,0.0561,2011,Announced on a professional conference,Primary Transit,,,WASP-58,300,0.94,1.17,Отсутствует значение углового расстояния
WASP-83 b,Confirmed,0.3,1.040000,,0.059,2014,Published in a refereed paper,Primary Transit,,,WASP-83,300,1.11,1.05,Отсутствует значение углового расстояния
HATS-47 b,Confirmed,0.369,1.117000,,0.04269,2020,Published in a refereed paper,Primary Transit,,,HATS-47,301.7,0.674,0.6564,Отсутствует значение углового расстояния
Kepler-472 b,Confirmed,,0.287000,,,2016,Announced on a website,Primary Transit,,,Kepler-472,302,0.85,0.78,Отсутствуют оба значения
Kepler-674 b,Confirmed,,0.151000,,,2016,Announced on a website,Primary Transit,,,Kepler-674,302,0.6,0.57,Отсутствуют оба значения
HAT-P-57 b,Confirmed,1.85,1.413000,,0.0406,2015,Published in a refereed paper,Primary Transit,,,HAT-P-57,303,1.47,1.5,Отсутствует значение углового расстояния
HATS-1 b,Confirmed,1.855,1.302000,0.000147,0.0444,2012,Published in a refereed paper,Primary Transit,,,HATS-1,303,0.986,1.038,985.12
HAT-P-45 b,Confirmed,0.892,1.426000,,0.0452,2013,Published in a refereed paper,Primary Transit,,,HAT-P-45,305,1.259,1.319,Отсутствует значение углового расстояния
HAT-P-48 b,Confirmed,0.168,1.131000,,0.0543,2016,Published in a refereed paper,Primary Transit,,,HAT-P-48,305,1.099,1.223,Отсутствует значение углового расстояния
Kepler-1312 b,Confirmed,,0.187000,,,2016,Announced on a website,Primary Transit,,,Kepler-1312,305,0.99,0.92,Отсутствуют оба значения
Kepler-533 b,Confirmed,,0.302000,,,2016,Announced on a website,Primary Transit,,,Kepler-533,305,0.78,0.72,Отсутствуют оба значения
HAT-P-24 b,Confirmed,0.685,1.242000,0.000152,0.0465,2010,Published in a refereed paper,Primary Transit,,,HAT-P-24,306,1.191,1.317,997.78
WASP-6 b,Confirmed,0.503,1.224000,0.000137,0.0421,2008,Announced on a professional conference,Primary Transit,,"H2O, K, Na",WASP-6,307,0.888,0.87,1002.28
WASP-138 b,Confirmed,1.22,,,0.0494,2016,Published in a refereed paper,Primary Transit,,,WASP-138,308,1.22,1.36,Отсутствует значение углового расстояния
WASP-15 b,Confirmed,0.542,1.428000,0.000162,0.0499,2008,Announced on a professional conference,Primary Transit,,,WASP-15,308,1.18,1.477,1004.64
NGTS-5 b,Confirmed,0.229,1.136000,,0.0382,2019,Published in a refereed paper,Primary Transit,,,NGTS-5,309.5,0.661,0.739,Отсутствует значение углового расстояния
HAT-P-4 b,Confirmed,0.68,1.270000,0.000144,0.0446,2007,Published in a refereed paper,Primary Transit,,,HAT-P-4,310,1.26,1.59,1010.18
Kepler-1499 b,Confirmed,,0.106000,,,2016,Announced on a website,Primary Transit,,,Kepler-1499,310,0.82,0.78,Отсутствуют оба значения
WASP-65 b,Confirmed,1.55,1.112000,,0.0334,2011,Announced on a professional conference,Primary Transit,,,WASP-65,310,0.93,,Отсутствует значение углового расстояния
Kepler-100 b,Confirmed,,0.116400,,,2014,Published in a refereed paper,Primary Transit,,,Kepler-100,310.34,1.109,1.5131,Отсутствуют оба значения
Kepler-100 c,Confirmed,,0.198100,,,2014,Published in a refereed paper,Primary Transit,,,Kepler-100,310.34,1.109,1.5131,Отсутствуют оба значения
Kepler-100 d,Confirmed,,0.135100,,,2014,Published in a refereed paper,Primary Transit,,,Kepler-100,310.34,1.109,1.5131,Отсутствуют оба значения
HAT-P-56 b,Confirmed,2.2,1.466000,,0.0423,2015,Published in a refereed paper,Primary Transit,,,HAT-P-56,310.5,1.296,1.428,Отсутствует значение углового расстояния
KELT-18 b,Confirmed,1.18,1.570000,,0.0455,2017,Published in a refereed paper,Primary Transit,,,KELT-18,311,1.524,1.908,Отсутствует значение углового расстояния
Kepler-1627 b,Confirmed,,0.329000,,,2016,Announced on a website,Primary Transit,,,Kepler-1627,311,0.87,0.84,Отсутствуют оба значения
NGTS-6 b,Confirmed,1.33,1.271000,,0.016623018,2019,Published in a refereed paper,Primary Transit,,,NGTS-6,311,0.7876,0.656,Отсутствует значение углового расстояния
Kepler-551 b,Confirmed,,0.244000,,,2016,Announced on a website,Primary Transit,,,Kepler-551,312,0.65,0.63,Отсутствуют оба значения
Kepler-968 b,Confirmed,,0.178000,,,2016,Announced on a website,Primary Transit,,,Kepler-968,312,0.76,0.7,Отсутствуют оба значения
Kepler-968 c,Confirmed,,0.151000,,,2016,Announced on a website,Primary Transit,,,Kepler-968,312,0.76,0.7,Отсутствуют оба значения
Kepler-65 b,Confirmed,,0.125700,,0.035,2013,Published in a refereed paper,Primary Transit,,,Kepler-65,312.43,1.199,1.399,Отсутствует значение углового расстояния
Kepler-65 c,Confirmed,,0.229400,,0.068,2013,Published in a refereed paper,Primary Transit,,,Kepler-65,312.43,1.199,1.399,Отсутствует значение углового расстояния
Kepler-65 d,Confirmed,,0.134400,,0.084,2013,Published in a refereed paper,Primary Transit,,,Kepler-65,312.43,1.199,1.399,Отсутствует значение углового расстояния
Kepler-65 e,Confirmed,0.82,,,,2019,Published in a refereed paper,Radial Velocity,,,Kepler-65,312.43,1.199,1.399,Отсутствуют оба значения
HAT-P-36 b,Confirmed,1.832,1.264000,7.50E-05,0.0238,2012,Published in a refereed paper,Primary Transit,,,HAT-P-36,317,1.022,1.096,1035
Kepler-909 b,Confirmed,,0.131000,,,2016,Announced on a website,Primary Transit,,,Kepler-909,318,1.17,1.23,Отсутствуют оба значения
HD 1690 b,Confirmed,,,0.004075,1.3,2010,Published in a refereed paper,Radial Velocity,,,HD 1690,319,1.09,16.7,1040.5
HAT-P-32 b,Confirmed,0.86,1.789000,0.000108,0.0343,2011,Published in a refereed paper,Primary Transit,,,HAT-P-32,320,1.176,1.387,1035.85
HAT-P-67 b,Confirmed,0.34,2.085000,,0.06505,2017,Published in a refereed paper,Primary Transit,,,HAT-P-67,320,1.642,1.546,Отсутствует значение углового расстояния
HAT-P-7 b,Confirmed,1.741,1.431000,0.000118,0.0379,2008,Published in a refereed paper,Primary Transit,Kepler-2 b,"Al2O3, CaTiO3, TiO2",HAT-P-7,320,1.51,2,1047.57
Kepler-421 b,Confirmed,,0.371131,,1.219,2014,Published in a refereed paper,Primary Transit,,,Kepler-421,320,0.794,0.757,Отсутствует значение углового расстояния
WASP-110 b,Confirmed,0.515,1.238000,,0.0457,2014,Published in a refereed paper,Primary Transit,,,WASP-110,320,0.892,0.881,Отсутствует значение углового расстояния
HD 208527 b,Confirmed,,,,2.1,2012,Published in a refereed paper,Radial Velocity,,,HD 208527,320.2,1.6,51.1,Отсутствует значение углового расстояния
Kepler-1347 b,Confirmed,,0.092000,,,2016,Announced on a website,Primary Transit,,,Kepler-1347,321,0.82,0.79,Отсутствуют оба значения
Kepler-808 b,Confirmed,,0.130000,,,2016,Announced on a website,Primary Transit,,,Kepler-808,321,0.76,0.71,Отсутствуют оба значения
HAT-P-29 b,Confirmed,0.778,1.107000,0.000207,0.0667,2011,Published in a refereed paper,Primary Transit,,,HAT-P-29,322,1.207,1.224,1050.95
HAT-P-49 b,Confirmed,1.73,1.413000,,0.0438,2014,Published in a refereed paper,Primary Transit,,,HAT-P-49,322,1.543,1.833,Отсутствует значение углового расстояния
K2-30 b,Confirmed,0.624,1.196000,,0.04986,2016,Published in a refereed paper,Primary Transit,,,K2-30,323,0.984,0.941,Отсутствует значение углового расстояния
K2-16 b,Confirmed,,0.180000,,0.0662,2015,Published in a refereed paper,Primary Transit,,,K2-16,324,0.68,0.66,Отсутствует значение углового расстояния
K2-16 c,Confirmed,,0.227000,,0.122,2015,Published in a refereed paper,Primary Transit,,,K2-16,324,0.68,0.66,Отсутствует значение углового расстояния
Kepler-1039 b,Confirmed,,0.130000,,,2016,Announced on a website,Primary Transit,,,Kepler-1039,324,0.79,0.74,Отсутствуют оба значения
Kepler-518 b,Confirmed,,0.188000,,,2016,Announced on a website,Primary Transit,,,Kepler-518,324,0.96,0.88,Отсутствуют оба значения
HATS-49 b,Confirmed,0.353,0.765000,,0.04515,2020,Published in a refereed paper,Primary Transit,,,HATS-49,324.6,0.7133,0.6977,Отсутствует значение углового расстояния
